================================================================================
Title: A constrained dust opacity for models of dense clouds and
    protostellar envelopes 
Authors: Pontoppidan K.M., Evans II N., Bergner J., Yang Y.-L.
================================================================================

    Column information:
        wavelength  micron 
        kabs        cm2.g-1  absorption opacity
        ksca        cm2.g-1  scattering opacity
        gsca        unitless Henyey-Greenstein asymmetry parameter
    
Additional comments: kp5 is an opacity model relevant for dense clouds
    and protostellar envelopes. It was originally used in Chapman et
    al. 2009, ApJ, 690, 496. We also provide a recent, revised
    calculation to benchmark the original kp5 model. Either model may
    be used for radiative transfer calculations.  

================================================================================
1.022028999999999993e-01 4.311056677629292244e+04 2.545495235555106410e+04 8.094504452224046132e-01
1.023041999999999979e-01 4.304142064116704569e+04 2.546428332441024395e+04 8.095201308363226822e-01
1.024055999999999994e-01 4.297551770403857518e+04 2.547373260919189488e+04 8.095867119008455237e-01
1.025070000000000009e-01 4.290739050217309705e+04 2.548192386010145492e+04 8.096788659891254181e-01
1.026085999999999943e-01 4.283639386867645226e+04 2.548822447647704394e+04 8.098095655445674002e-01
1.027103000000000044e-01 4.276528740742213267e+04 2.549424622174305841e+04 8.099438863783933185e-01
1.028121000000000035e-01 4.269392123116159928e+04 2.549975318817985681e+04 8.100851118605105761e-01
1.029139000000000026e-01 4.262272383826809528e+04 2.550544185537433077e+04 8.102237195323647168e-01
1.030158999999999936e-01 4.255172440910975274e+04 2.551132375489746119e+04 8.103596281293707904e-01
1.031180000000000013e-01 4.248091115831037314e+04 2.551738904006954908e+04 8.104929766944160008e-01
1.032201999999999981e-01 4.241027727344245068e+04 2.552363400307232223e+04 8.106235960467281787e-01
1.033224999999999977e-01 4.233983482981813722e+04 2.553007362099276725e+04 8.107516492792817830e-01
1.034249000000000002e-01 4.226958966340845654e+04 2.553669263173052605e+04 8.108771305254646178e-01
1.035274000000000055e-01 4.219908367636645562e+04 2.554347969189540527e+04 8.110022855222164262e-01
1.036298999999999970e-01 4.212756963559887663e+04 2.555042408153897486e+04 8.111310780267496634e-01
1.037325999999999943e-01 4.205622948385260679e+04 2.555754889525486215e+04 8.112571148179668068e-01
1.038353999999999944e-01 4.198508797560066159e+04 2.556485372244702739e+04 8.113803163982944433e-01
1.039382999999999974e-01 4.191412578472071618e+04 2.557233979695591552e+04 8.115009138749671447e-01
1.040413000000000032e-01 4.184335537697079417e+04 2.558001653535076184e+04 8.116187505156088333e-01
1.041443999999999981e-01 4.177278119209453871e+04 2.558786192298573224e+04 8.117339142824879783e-01
1.042475999999999958e-01 4.170239399805053836e+04 2.559589600704594704e+04 8.118463250889960126e-01
1.043508999999999964e-01 4.163220341571947210e+04 2.560410898675856151e+04 8.119561526858163347e-01
1.044542999999999999e-01 4.156220647871660185e+04 2.561251030183160765e+04 8.120633026835901713e-01
1.045578000000000063e-01 4.149241812895395560e+04 2.562107957481554331e+04 8.121677882266322701e-01
1.046614000000000017e-01 4.142277801675684896e+04 2.562976970991652706e+04 8.122704506616599263e-01
1.047652000000000028e-01 4.135315388550805801e+04 2.563815400162055084e+04 8.123800010954570494e-01
1.048690000000000039e-01 4.128381407148273865e+04 2.564670679364371608e+04 8.124886832627999933e-01
1.049728999999999940e-01 4.121466624098576722e+04 2.565542597308844415e+04 8.125946169782420903e-01
1.050769000000000009e-01 4.114718182041388354e+04 2.565902136741712457e+04 8.127265130754910416e-01
1.051809999999999967e-01 4.108037974952803052e+04 2.566085530651843146e+04 8.128661091330424693e-01
1.052852999999999983e-01 4.101374434617871884e+04 2.566279765496084656e+04 8.130034171098314832e-01
1.053895999999999999e-01 4.094726493819819007e+04 2.566486030203052360e+04 8.131383649020942350e-01
1.054940000000000044e-01 4.088094060482201894e+04 2.566702008134257267e+04 8.132710270281275911e-01
1.055986000000000008e-01 4.081477976766831853e+04 2.566929949768601000e+04 8.134015008219888099e-01
1.057031999999999972e-01 4.074878868024044641e+04 2.567167657933882583e+04 8.135296792582362713e-01
1.058079999999999993e-01 4.068295433599021635e+04 2.567416134364109166e+04 8.136555824249049884e-01
1.059128000000000014e-01 4.061720419074762322e+04 2.567675771812385938e+04 8.137806749659433070e-01
1.060177999999999954e-01 4.055097067144422908e+04 2.567939701952624091e+04 8.139132237022042027e-01
1.061228000000000032e-01 4.048489092691675614e+04 2.568214403428863443e+04 8.140434215207821289e-01
1.062280000000000030e-01 4.041894086520040582e+04 2.568498754067806658e+04 8.141711534806704842e-01
1.063332000000000027e-01 4.035314272255105607e+04 2.568794141460679384e+04 8.142964885569619060e-01
1.064385999999999943e-01 4.028748934401934093e+04 2.569100204187769123e+04 8.144193867615047155e-01
1.065441000000000027e-01 4.022198429906895763e+04 2.569417030317127501e+04 8.145399252418041858e-01
1.066497000000000001e-01 4.015662688707891357e+04 2.569743423042252471e+04 8.146580564246301837e-01
1.067552999999999974e-01 4.009140802600097959e+04 2.569841416666321311e+04 8.147680147371620940e-01
1.068611000000000005e-01 4.002634411251090933e+04 2.569894107639835784e+04 8.148745142111271100e-01
1.069670000000000065e-01 3.996143725053525122e+04 2.569953042094672855e+04 8.149786776017130530e-01
1.070730000000000015e-01 3.989669584629011661e+04 2.570019331273806529e+04 8.150806984654881404e-01
1.071790999999999994e-01 3.983211209367585252e+04 2.570093809857858651e+04 8.151803791422367329e-01
1.072853000000000001e-01 3.975415946636713488e+04 2.570165505885198218e+04 8.152954240105996231e-01
1.073916000000000037e-01 3.967317904099000589e+04 2.570241422702022101e+04 8.154116732483058794e-01
1.074980999999999992e-01 3.959247236688279372e+04 2.570326138206391988e+04 8.155247051074377973e-01
1.076045999999999947e-01 3.951207312285671651e+04 2.570417568005013527e+04 8.156347179063667685e-01
1.077112000000000069e-01 3.943196251793667034e+04 2.570517843390884082e+04 8.157416261406524871e-01
1.078179999999999972e-01 3.935223439442668314e+04 2.570616436614737904e+04 8.158454718594376764e-01
1.079248000000000013e-01 3.927417035630613827e+04 2.570581997141853572e+04 8.159456655560419769e-01
1.080316999999999944e-01 3.919641934764061443e+04 2.570553994313234580e+04 8.160431115697392990e-01
1.081387999999999933e-01 3.911893300351941434e+04 2.570530577764365080e+04 8.161377545741772543e-01
1.082459999999999950e-01 3.904172754819785769e+04 2.570512917220767849e+04 8.162297054870272239e-01
1.083531999999999967e-01 3.896483460507400014e+04 2.570500508010348130e+04 8.163189318469205036e-01
1.084606000000000042e-01 3.888583480963017792e+04 2.570486880052343622e+04 8.164155219149226150e-01
1.085681000000000007e-01 3.880530669330375531e+04 2.570473413445892584e+04 8.165169369195155458e-01
1.086757000000000001e-01 3.872509635439042177e+04 2.570466561351104610e+04 8.166150310961923786e-01
1.087832999999999994e-01 3.864540586908230034e+04 2.570269766610741499e+04 8.167042339255079497e-01
1.088911000000000046e-01 3.856623908424125693e+04 2.569905519011079014e+04 8.167852895797254043e-01
1.089989999999999987e-01 3.848743476343406655e+04 2.569545451733650043e+04 8.168633576329585866e-01
1.091070999999999985e-01 3.840900505004285515e+04 2.569186416811883100e+04 8.169385688253471001e-01
1.092151999999999984e-01 3.833094170438528818e+04 2.568831485649522438e+04 8.170108860650278082e-01
1.093234000000000011e-01 3.825326904799606564e+04 2.568478578328748699e+04 8.170803111589777235e-01
1.094317000000000067e-01 3.817597952566952154e+04 2.568127653936390925e+04 8.171469996982660966e-01
1.095402000000000042e-01 3.809908073287982552e+04 2.567779696318809874e+04 8.172109019692588294e-01
1.096487000000000017e-01 3.802616859385430871e+04 2.567431740312506372e+04 8.172774167530052480e-01
1.097574000000000050e-01 3.795794653049843328e+04 2.567081890071761518e+04 8.173476847034084614e-01
1.098660999999999943e-01 3.788998117022610677e+04 2.566735001178264065e+04 8.174154745372292918e-01
1.099750000000000033e-01 3.782227049833547062e+04 2.566389867612298622e+04 8.174806780821495256e-01
1.100840000000000013e-01 3.775481291954936751e+04 2.566047557015519124e+04 8.175434022440338788e-01
1.101931000000000022e-01 3.768761409246829862e+04 2.565708242877298107e+04 8.176036447693588727e-01
1.103023000000000059e-01 3.762068532667621184e+04 2.565370634921081000e+04 8.176614922835213628e-01
1.104115999999999986e-01 3.755403482602832082e+04 2.565035857080471760e+04 8.177168043284128718e-01
1.105209999999999942e-01 3.748765277861995855e+04 2.564702805738113238e+04 8.177698860498706646e-01
1.106305000000000066e-01 3.742154530554223311e+04 2.564372419827419435e+04 8.178204988482211668e-01
1.107400999999999941e-01 3.735571360680860380e+04 2.564045011436955974e+04 8.178688542567975617e-01
1.108499000000000012e-01 3.729031878007348860e+04 2.563728467775911122e+04 8.179135562782580138e-01
1.109596999999999944e-01 3.723203696912535088e+04 2.563432234108148259e+04 8.179665623923029205e-01
1.110696999999999934e-01 3.717969438506667939e+04 2.563049676714037560e+04 8.180318691280730192e-01
1.111797000000000063e-01 3.712765521828916826e+04 2.562627010448161309e+04 8.180960669975128052e-01
1.112898999999999972e-01 3.707568279043473740e+04 2.562206529820984360e+04 8.181581121704843973e-01
1.114002000000000048e-01 3.702378785665543546e+04 2.561787180118121614e+04 8.182180787753459139e-01
1.115106000000000014e-01 3.697196091867263749e+04 2.561369961783943654e+04 8.182759374337165159e-01
1.116211000000000009e-01 3.692021730524977465e+04 2.560954925732508855e+04 8.183317473685252086e-01
1.117317000000000032e-01 3.686856062376922637e+04 2.560541862686960667e+04 8.183854990150321029e-01
1.118423999999999946e-01 3.681701122492858121e+04 2.560129797547680209e+04 8.184372765919616377e-01
1.119532000000000027e-01 3.676553928312259086e+04 2.559719805368706875e+04 8.184871329608303103e-01
1.120642000000000027e-01 3.671418552451526193e+04 2.559312101456149321e+04 8.185350395230590603e-01
1.121752000000000027e-01 3.666292950232648582e+04 2.558906342531037080e+04 8.185809031507014222e-01
1.122863999999999945e-01 3.661426536805145588e+04 2.558498283460785387e+04 8.186329308433271112e-01
1.123976000000000003e-01 3.656636197622600594e+04 2.558089906688951669e+04 8.186852600707266170e-01
1.125089999999999979e-01 3.651850520807992143e+04 2.557684737806206249e+04 8.187356617088183963e-01
1.126204999999999984e-01 3.647070416380293318e+04 2.557280639511346453e+04 8.187842831593166171e-01
1.127321000000000017e-01 3.642295785813553084e+04 2.556878490066928498e+04 8.188309528975258322e-01
1.128437999999999941e-01 3.637528389253877685e+04 2.556478566203599621e+04 8.188758279423267172e-01
1.129557000000000061e-01 3.632766440218504431e+04 2.556080638669103791e+04 8.189188647478889971e-01
1.130676000000000042e-01 3.628159200038225390e+04 2.555744458087219755e+04 8.189480957271069173e-01
1.131796000000000052e-01 3.623565960631514463e+04 2.555413880559648169e+04 8.189752552193438895e-01
1.132917999999999981e-01 3.618980795238295104e+04 2.555086224874926484e+04 8.190006643152950572e-01
1.134040000000000048e-01 3.614407689255189325e+04 2.554760264440387618e+04 8.190243691433627404e-01
1.135164000000000034e-01 3.609872972261075483e+04 2.554436320604938373e+04 8.190479376630426245e-01
1.136289000000000049e-01 3.605514313061042776e+04 2.554110255912550929e+04 8.190790891989547795e-01
1.137414999999999954e-01 3.601161751889754669e+04 2.553786037023592507e+04 8.191084546725071469e-01
1.138542000000000026e-01 3.596814569882427168e+04 2.553464646616733808e+04 8.191360226779030862e-01
1.139669999999999989e-01 3.592473073572602152e+04 2.553145030119489820e+04 8.191620373944937805e-01
1.140800000000000008e-01 3.588138573203381384e+04 2.552829398768231840e+04 8.191865140337092344e-01
1.141930000000000028e-01 3.583811361344352918e+04 2.552515526541712461e+04 8.192092218322994945e-01
1.143061999999999967e-01 3.579491524587244203e+04 2.552203314794641119e+04 8.192303453185745266e-01
1.144194999999999934e-01 3.575179738798250764e+04 2.551894033630284684e+04 8.192498493880473465e-01
1.145328000000000040e-01 3.570876589991832589e+04 2.551588569941942478e+04 8.192679378994447426e-01
1.146463000000000065e-01 3.566581149000754522e+04 2.551283673098760482e+04 8.192844629171243120e-01
1.147598999999999980e-01 3.562295693490502890e+04 2.550982779044502240e+04 8.192993674474267074e-01
1.148736999999999953e-01 3.558364248252045218e+04 2.550642421612925682e+04 8.193043883717285869e-01
1.149875000000000064e-01 3.554628513996866968e+04 2.550281261168344281e+04 8.193035654413330926e-01
1.151014000000000065e-01 3.550900724019022891e+04 2.549922449492332089e+04 8.193015457785095546e-01
1.152154999999999985e-01 3.547235696048981481e+04 2.549670425445964065e+04 8.192949417977664073e-01
1.153296999999999933e-01 3.543606687682383199e+04 2.549473113497839222e+04 8.192853925417842298e-01
1.154439000000000021e-01 3.539985539258459175e+04 2.549278117269967333e+04 8.192746194652154035e-01
1.155583000000000027e-01 3.536373663655589917e+04 2.549086249945726740e+04 8.192629215954974065e-01
1.156728999999999952e-01 3.532771571849637985e+04 2.548896545595194766e+04 8.192499847089349529e-01
1.157875000000000015e-01 3.529177382486910210e+04 2.548709049987643084e+04 8.192359723708797503e-01
1.159021999999999969e-01 3.525593003410878737e+04 2.548523529356666040e+04 8.192208868649164533e-01
1.160170999999999980e-01 3.522017302339499292e+04 2.548340110172886125e+04 8.192048704395042957e-01
1.161319999999999991e-01 3.518565971695222834e+04 2.548160629275481551e+04 8.191865561910200988e-01
1.162471000000000060e-01 3.515418552256662952e+04 2.547984565671076416e+04 8.191644126807068327e-01
1.163623000000000018e-01 3.512277385922922258e+04 2.547810641571108499e+04 8.191414889700929791e-01
1.164776000000000006e-01 3.509142632183849491e+04 2.547639652475858020e+04 8.191174120534818748e-01
1.165930000000000022e-01 3.506014680171948567e+04 2.547470677842687292e+04 8.190927579569180494e-01
1.167085999999999957e-01 3.502892334717084304e+04 2.547303892780152455e+04 8.190668580028961365e-01
1.168242000000000030e-01 3.499776462500674825e+04 2.547138912619494295e+04 8.190404452835591265e-01
1.169400000000000023e-01 3.496667582361035602e+04 2.546977039009455257e+04 8.190129951471878389e-01
1.170559000000000044e-01 3.493565443375913310e+04 2.546816989789821309e+04 8.189846356623988743e-01
1.171718999999999955e-01 3.490468984369429381e+04 2.546660142825545336e+04 8.189552499926506801e-01
1.172880000000000034e-01 3.487380289613956847e+04 2.546505081451683145e+04 8.189252299879019592e-01
1.174042000000000002e-01 3.484347170959269715e+04 2.546547500844712340e+04 8.188913079477911916e-01
1.175205000000000000e-01 3.481403818724602024e+04 2.546914280833310113e+04 8.188526363408610287e-01
1.176370000000000055e-01 3.478480322543892544e+04 2.547282455185383515e+04 8.188127366885248337e-01
1.177535999999999999e-01 3.475562092921773728e+04 2.547655534919003549e+04 8.187727354917012645e-01
1.178702999999999973e-01 3.472645862510078587e+04 2.548031400762567864e+04 8.187311909919930963e-01
1.179870999999999975e-01 3.469734172944985039e+04 2.548411833616628792e+04 8.186886448504095970e-01
1.181040000000000006e-01 3.466848688311404112e+04 2.548745700470369775e+04 8.186465909291025245e-01
1.182210000000000066e-01 3.463972129167262028e+04 2.549077214261792687e+04 8.186045645944544091e-01
1.183382000000000045e-01 3.461103644438681658e+04 2.549411379442767793e+04 8.185610746876312849e-01
1.184554000000000024e-01 3.458241802592002932e+04 2.549747871796746767e+04 8.185173969327748100e-01
1.185728000000000060e-01 3.455386175729009119e+04 2.550088193456271620e+04 8.184719143917222883e-01
1.186902999999999986e-01 3.452538461393936450e+04 2.550431865648290113e+04 8.184266557724814151e-01
1.188078999999999941e-01 3.449697944780102989e+04 2.550778159207077988e+04 8.183792981875502859e-01
1.189256999999999953e-01 3.446823066177104192e+04 2.551127643652826009e+04 8.183332493972558241e-01
1.190434999999999965e-01 3.443807802024214470e+04 2.551479121493724961e+04 8.182876971238177699e-01
1.191615000000000035e-01 3.440800975718362315e+04 2.551833137120916945e+04 8.182430260240340925e-01
1.192794999999999966e-01 3.437803855743547319e+04 2.552190583840423642e+04 8.181960299894199817e-01
1.193976999999999955e-01 3.434815342357536429e+04 2.552550625145497179e+04 8.181491106705327532e-01
1.195161000000000001e-01 3.431835728115008533e+04 2.552914199860204826e+04 8.181008623899703736e-01
1.196345000000000047e-01 3.428850167526972655e+04 2.553337355442691478e+04 8.180528092598213785e-01
1.197529999999999983e-01 3.425743548001585441e+04 2.554291587411025830e+04 8.180129475487418755e-01
1.198716999999999977e-01 3.422643960468394653e+04 2.555252927429470947e+04 8.179725662711787582e-01
1.199904999999999999e-01 3.419553193843713962e+04 2.556219669629232521e+04 8.179309446152951413e-01
1.201094000000000050e-01 3.416467669515337911e+04 2.557193473352411820e+04 8.178891997273078918e-01
1.202283999999999992e-01 3.413428085571355768e+04 2.558173910876507216e+04 8.178451970207526456e-01
1.203475999999999990e-01 3.410512958892097959e+04 2.559161080223847603e+04 8.178004300340807609e-01
1.204667999999999989e-01 3.407603474258038477e+04 2.560154511157889647e+04 8.177545551674620938e-01
1.205862000000000045e-01 3.404699737763913436e+04 2.561155114840044553e+04 8.177076395472232528e-01
1.207056999999999991e-01 3.401802874585469544e+04 2.562160878816325203e+04 8.176602570930895375e-01
1.208252999999999966e-01 3.398912037064860488e+04 2.563172719686028358e+04 8.176118480100977859e-01
1.209449999999999970e-01 3.396029079902164813e+04 2.564191831900026591e+04 8.175625295639901147e-01
1.210649000000000031e-01 3.393150925627478136e+04 2.565217086031035069e+04 8.175132222611531940e-01
1.211847999999999953e-01 3.390279464845409530e+04 2.566248265829214142e+04 8.174619549611037428e-01
1.213048999999999933e-01 3.387414550553214940e+04 2.567286006758669828e+04 8.174112458839517537e-01
1.214250999999999941e-01 3.384557358814155305e+04 2.568329316425046272e+04 8.173581482770048146e-01
1.215455000000000008e-01 3.381705199963001360e+04 2.569380391338441405e+04 8.173063033894516494e-01
1.216658999999999935e-01 3.378947193419043469e+04 2.570422943383968595e+04 8.172521832368679906e-01
1.217865000000000059e-01 3.376257309566900221e+04 2.571471655982023367e+04 8.172003525169687643e-01
1.219071999999999933e-01 3.373573897362457501e+04 2.572524698697356871e+04 8.171445061205019345e-01
1.220279999999999976e-01 3.370581519646378001e+04 2.573947817336776279e+04 8.171087559088159313e-01
1.221489000000000047e-01 3.367517591213705600e+04 2.575462961587410246e+04 8.170730755109649746e-01
1.222699000000000008e-01 3.364455780851769669e+04 2.576989929931709048e+04 8.170397492350519597e-01
1.223911000000000027e-01 3.361397289524660300e+04 2.578526886134397137e+04 8.170016917988629501e-01
1.225123999999999935e-01 3.358341232208306610e+04 2.580075677231010923e+04 8.169664178539572941e-01
1.226338000000000011e-01 3.355288229617337493e+04 2.581633458644331404e+04 8.169255547746179236e-01
1.227552999999999978e-01 3.352236580309377314e+04 2.583204141168270871e+04 8.168882007074180773e-01
1.228768999999999972e-01 3.349189238193516212e+04 2.584782564842278953e+04 8.168457529186932131e-01
1.229987000000000025e-01 3.346144455036819272e+04 2.586373797846616799e+04 8.168067004253932728e-01
1.231205999999999967e-01 3.343291932307646493e+04 2.587974598210031400e+04 8.167609124260902798e-01
1.232425999999999938e-01 3.340443594354645757e+04 2.589586839308361232e+04 8.167185534246432788e-01
1.233646999999999938e-01 3.337597760375421058e+04 2.591208154826407917e+04 8.166704605626401436e-01
1.234869999999999995e-01 3.334752234466743539e+04 2.592839963480834558e+04 8.166261889230517212e-01
1.236093000000000053e-01 3.331909322923269792e+04 2.594481899569175221e+04 8.165761881026124547e-01
1.237318000000000029e-01 3.329068499306510057e+04 2.596135031308533144e+04 8.165310887039602949e-01
1.238544000000000034e-01 3.326229283403141017e+04 2.597796223490822376e+04 8.164791108823705734e-01
1.239771999999999957e-01 3.323392239125498600e+04 2.599469921669242831e+04 8.164316860369922324e-01
1.241000000000000020e-01 3.320557158170276671e+04 2.601151655734868837e+04 8.163773806438238134e-01
1.242230000000000001e-01 3.317724957179093326e+04 2.602844460482706199e+04 8.163279594425614238e-01
1.243461000000000011e-01 3.314683469059743220e+04 2.604180040196595291e+04 8.162826193690410070e-01
1.244693000000000049e-01 3.311448514208231791e+04 2.605186039176450868e+04 8.162556573656269965e-01
1.245925999999999978e-01 3.308260279446549976e+04 2.606193556855470888e+04 8.162198159392799468e-01
1.247160999999999964e-01 3.305088352585796383e+04 2.607206883481630211e+04 8.161898107269535130e-01
1.248396999999999979e-01 3.301916764262395736e+04 2.608222907332393879e+04 8.161534949402858841e-01
1.249634000000000023e-01 3.298745951868050179e+04 2.609242489832219144e+04 8.161215915658093234e-01
1.250872000000000095e-01 3.295579600232691155e+04 2.610250968074240154e+04 8.160817787557068659e-01
1.252111999999999947e-01 3.292413226682630921e+04 2.611256845431834881e+04 8.160494963937683366e-01
1.253353000000000106e-01 3.289247390705572616e+04 2.612265414035715003e+04 8.160062355284960489e-01
1.254595000000000016e-01 3.286083502738377865e+04 2.613278137514567788e+04 8.159685724388197059e-01
1.255837999999999954e-01 3.282919973975505854e+04 2.614292303905639346e+04 8.159240206832021336e-01
1.257081999999999922e-01 3.279757601017803972e+04 2.615308535485676475e+04 8.158865119350230399e-01
1.258327999999999947e-01 3.276597043205953378e+04 2.616326747449867253e+04 8.158402511308444627e-01
1.259575000000000000e-01 3.273516466096696240e+04 2.617349364277851782e+04 8.158001330506753357e-01
1.260823000000000083e-01 3.270532942392640689e+04 2.618372609584682141e+04 8.157512483466956565e-01
1.262072999999999945e-01 3.267548990708102428e+04 2.619398810548444453e+04 8.157027340746744182e-01
1.263323000000000085e-01 3.264564797267011454e+04 2.620426405347021500e+04 8.156555730640738799e-01
1.264575000000000005e-01 3.261579194592291606e+04 2.621453654632929101e+04 8.155935949164117016e-01
1.265827999999999953e-01 3.258596559392907147e+04 2.622484927903673088e+04 8.155383201877816068e-01
1.267082999999999959e-01 3.255523075611426611e+04 2.623267523989670372e+04 8.154957178381916361e-01
1.268337999999999965e-01 3.252153854454732209e+04 2.623218240830493596e+04 8.154577670734565187e-01
1.269595000000000029e-01 3.248783623919577440e+04 2.623162820586240923e+04 8.154171752152888919e-01
1.270853000000000121e-01 3.245410617609553083e+04 2.623093305546361808e+04 8.153748250453805024e-01
1.272111999999999965e-01 3.242031650207398707e+04 2.623013184509249913e+04 8.153327512354632267e-01
1.273372999999999866e-01 3.238653741196480769e+04 2.622924919628914358e+04 8.152842715472906621e-01
1.274635000000000074e-01 3.235326942498769495e+04 2.622823674503559596e+04 8.152395401800722752e-01
1.275898000000000032e-01 3.232048472530676736e+04 2.622706770007823070e+04 8.151874594893304682e-01
1.277162000000000019e-01 3.228768807178787756e+04 2.622584178631617760e+04 8.151392723436823307e-01
1.278428000000000064e-01 3.225478990493392484e+04 2.622456991614796425e+04 8.150777070026857807e-01
1.279695000000000138e-01 3.222176292421068865e+04 2.622348729865283894e+04 8.150250287108142810e-01
1.280962999999999963e-01 3.218871278957519098e+04 2.622238294138330821e+04 8.149615016197389039e-01
1.282232000000000094e-01 3.215558141224992141e+04 2.622110566461174676e+04 8.149042296225603721e-01
1.283503000000000005e-01 3.212239020692373742e+04 2.621968026886878579e+04 8.148346708012039752e-01
1.284774999999999945e-01 3.208918466159626405e+04 2.621821953769509128e+04 8.147719164424775951e-01
1.286047999999999913e-01 3.205589360251569451e+04 2.621660695000246778e+04 8.146963363961710058e-01
1.287321999999999911e-01 3.202246982972386832e+04 2.621482172033455208e+04 8.146263585538637830e-01
1.288597999999999966e-01 3.198981171453990464e+04 2.621303854692219102e+04 8.145466816586210967e-01
1.289875000000000049e-01 3.195794404389243209e+04 2.621108066850654359e+04 8.144763439145690231e-01
1.291152999999999884e-01 3.192599069828747815e+04 2.620891384756725893e+04 8.143874465047336031e-01
1.292432000000000025e-01 3.189952133715927994e+04 2.617554903316064156e+04 8.143379594614545969e-01
1.293712999999999946e-01 3.187329496981727425e+04 2.614025965007216291e+04 8.142775062753561111e-01
1.294994999999999896e-01 3.184696186413468240e+04 2.610482976808948661e+04 8.142259241095078925e-01
1.296277999999999875e-01 3.182071191575469857e+04 2.606939312436170439e+04 8.141702430643178445e-01
1.297562999999999911e-01 3.179432534468426820e+04 2.603368005508876377e+04 8.141070321413642619e-01
1.298848999999999976e-01 3.176796617310299916e+04 2.599814314410719817e+04 8.140615219051670071e-01
1.300136000000000069e-01 3.174154547302628998e+04 2.596214715064178381e+04 8.139991063086109424e-01
1.301423999999999914e-01 3.171511995971221768e+04 2.592644948149489574e+04 8.139563178710724767e-01
1.302714000000000094e-01 3.168862601379006446e+04 2.589025041445522584e+04 8.138844725012516212e-01
1.304005000000000025e-01 3.166312640907848254e+04 2.585441780359058248e+04 8.138496231683316484e-01
1.305296999999999985e-01 3.163786591360892999e+04 2.581805616036917490e+04 8.137702745101674795e-01
1.306589999999999974e-01 3.161251799030221082e+04 2.578234475974041197e+04 8.137465543736190909e-01
1.307885000000000020e-01 3.158716309700570127e+04 2.574597752390095047e+04 8.136536100268230154e-01
1.309181000000000095e-01 3.156172495003388758e+04 2.571011829879091965e+04 8.136466577875577366e-01
1.310477999999999921e-01 3.153628666950614934e+04 2.567355378998599917e+04 8.135458094084073721e-01
1.311777000000000082e-01 3.151076144399554687e+04 2.563752750210753584e+04 8.135423165438993021e-01
1.313076999999999994e-01 3.148522239143593470e+04 2.560083379109583620e+04 8.134418827624718684e-01
1.314377999999999935e-01 3.145954948385260286e+04 2.556470860896174418e+04 8.134344682988385866e-01
1.315680999999999934e-01 3.143395125777882640e+04 2.552782816152818123e+04 8.133371489989561498e-01
1.316983999999999932e-01 3.141637563958577448e+04 2.548451994618607569e+04 8.133478498481054864e-01
